Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Delivery_Days,Past_Orders,Past_Returns,Past_Return_Rate,Region
ORD00008572,PROD00008572,USER00008572,2023-02-22,,Toys,344.65,1,,Not Returned,,34,Male,City01,PayPal,Standard,0.0,5,3,1,0.333,South
ORD00007847,PROD00007847,USER00007847,2024-10-21,,Books,442.08,2,,Not Returned,,47,Male,City16,PayPal,Next-Day,0.0,2,5,1,0.2,West
ORD00002103,PROD00002103,USER00002103,2023-01-23,,Electronics,435.45,2,,Not Returned,,30,Male,City04,Credit Card,Express,0.0,3,5,0,0.0,West
ORD00005813,PROD00005813,USER00005813,2023-10-24,,Clothing,130.79,4,,Not Returned,,47,Male,City31,Wallet,Next-Day,27.61,2,2,0,0.0,South
ORD00009104,PROD00009104,USER00009104,2023-01-11,,Accessories,172.28,1,,Not Returned,,54,Male,City27,Debit Card,Standard,10.28,5,5,2,0.4,North
ORD00007453,PROD00007453,USER00007453,2024-08-28,,Sports,94.48,4,,Not Returned,,27,Male,City40,Credit Card,Next-Day,0.0,5,7,2,0.286,South
ORD00001837,PROD00001837,USER00001837,2023-09-23,,Clothing,222.15,2,,Not Returned,,31,Male,City50,Credit Card,Express,28.49,4,3,0,0.0,West
ORD00007902,PROD00007902,USER00007902,2024-06-20,,Grocery,309.28,3,,Not Returned,,31,Female,City41,Credit Card,Next-Day,39.22,1,5,1,0.2,East
ORD00008318,PROD00008318,USER00008318,2024-04-04,,Beauty,431.83,3,,Not Returned,,24,Female,City13,Credit Card,Next-Day,0.0,1,3,0,0.0,East
ORD00008723,PROD00008723,USER00008723,2024-08-04,,Electronics,459.95,3,,Not Returned,,32,Male,City09,PayPal,Next-Day,9.14,1,5,1,0.2,North
ORD00000607,PROD00000607,USER00000607,2023-03-15,,Clothing,99.23,2,,Not Returned,,25,Male,City29,PayPal,Standard,8.22,5,5,0,0.0,West
ORD00008374,PROD00008374,USER00008374,2024-11-09,,Accessories,210.28,2,,Not Returned,,34,Female,City41,Credit Card,Next-Day,17.13,4,3,1,0.333,North
ORD00001093,PROD00001093,USER00001093,2024-10-24,,Home,356.79,1,,Not Returned,,44,Female,City26,Debit Card,Express,0.0,3,7,2,0.286,South
ORD00006387,PROD00006387,USER00006387,2023-12-17,,Clothing,63.74,1,,Not Returned,,26,Male,City20,Credit Card,Standard,14.89,5,8,2,0.25,North
ORD00006505,PROD00006505,USER00006505,2023-07-15,,Electronics,273.68,5,,Not Returned,,64,Female,City05,Wallet,Express,0.0,3,4,1,0.25,Central
ORD00008964,PROD00008964,USER00008964,2023-10-14,,Clothing,467.25,5,,Not Returned,,34,Female,City10,Credit Card,Next-Day,16.47,3,7,1,0.143,West
ORD00004487,PROD00004487,USER00004487,2024-09-17,,Home,461.49,5,,Not Returned,,44,Female,City16,Credit Card,Standard,8.62,8,2,1,0.5,North
ORD00000160,PROD00000160,USER00000160,2023-11-04,,Toys,419.17,4,,Not Returned,,20,Female,City27,Cash on Delivery,Standard,9.71,5,9,1,0.111,South
ORD00000203,PROD00000203,USER00000203,2024-04-14,1.7139168e+18,Automotive,316.8,1,Damaged,Returned,10.0,56,Male,City21,Cash on Delivery,Express,0.0,5,3,1,0.333,North
ORD00007040,PROD00007040,USER00007040,2023-01-16,,Automotive,82.63,3,,Not Returned,,25,Male,City48,Debit Card,Standard,0.0,6,3,0,0.0,South
ORD00005893,PROD00005893,USER00005893,2023-01-06,,Electronics,171.54,2,,Not Returned,,31,Female,City13,Debit Card,Express,0.0,3,6,0,0.0,Central
ORD00004933,PROD00004933,USER00004933,2024-10-02,,Sports,341.27,6,,Not Returned,,57,Male,City29,Debit Card,Standard,0.0,5,3,1,0.333,South
ORD00002934,PROD00002934,USER00002934,2024-04-28,,Sports,110.05,1,,Not Returned,,67,Female,City42,Credit Card,Next-Day,11.65,3,7,0,0.0,East
ORD00007322,PROD00007322,USER00007322,2023-01-06,,Home,203.57,2,,Not Returned,,67,Male,City08,Credit Card,Standard,8.13,8,9,4,0.444,East
ORD00002435,PROD00002435,USER00002435,2023-09-24,1.6981056e+18,Clothing,133.26,1,Quality Issue,Returned,30.0,45,Male,City17,Debit Card,Express,10.41,4,9,2,0.222,Central
ORD00001230,PROD00001230,USER00001230,2024-10-04,,Clothing,150.59,3,,Not Returned,,27,Female,City48,Credit Card,Next-Day,13.35,1,5,1,0.2,South
ORD00008675,PROD00008675,USER00008675,2024-12-07,,Clothing,369.48,4,,Not Returned,,30,Male,City24,Cash on Delivery,Standard,32.41,7,3,0,0.0,North
ORD00003046,PROD00003046,USER00003046,2024-08-22,1.7268768e+18,Clothing,354.05,7,Damaged,Returned,30.0,46,Male,City06,Wallet,Express,17.57,3,6,1,0.167,South
ORD00009654,PROD00009654,USER00009654,2023-01-03,,Home,97.21,1,,Not Returned,,67,Female,City20,Cash on Delivery,Next-Day,44.62,6,4,2,0.5,South
ORD00008419,PROD00008419,USER00008419,2023-10-19,,Books,199.89,1,,Not Returned,,54,Female,City31,Credit Card,Standard,0.0,8,6,1,0.167,North
ORD00007666,PROD00007666,USER00007666,2023-12-31,,Home,123.39,7,,Not Returned,,32,Male,City12,Cash on Delivery,Standard,0.0,5,3,0,0.0,Central
ORD00006407,PROD00006407,USER00006407,2023-08-26,1.693872e+18,Books,384.19,4,Late Delivery,Returned,10.0,19,Female,City03,Wallet,Express,0.0,4,4,0,0.0,South
ORD00004251,PROD00004251,USER00004251,2024-11-28,1.733616e+18,Automotive,414.52,1,Damaged,Returned,10.0,54,Male,City48,Cash on Delivery,Express,0.0,3,4,1,0.25,East
ORD00005577,PROD00005577,USER00005577,2024-01-23,,Electronics,391.57,1,,Not Returned,,34,Male,City26,Credit Card,Next-Day,20.31,3,4,0,0.0,South
ORD00003293,PROD00003293,USER00003293,2024-05-02,1.7152992e+18,Electronics,124.25,3,Other,Returned,8.0,18,Male,City02,Debit Card,Standard,53.21,7,10,1,0.1,West
ORD00004034,PROD00004034,USER00004034,2023-10-28,,Sports,363.39,3,,Not Returned,,32,Female,City03,PayPal,Next-Day,69.75,4,2,0,0.0,Central
ORD00008112,PROD00008112,USER00008112,2024-10-13,1.7296416e+18,Clothing,68.11,2,Size Issue,Returned,10.0,53,Male,City15,Cash on Delivery,Express,7.23,4,2,1,0.5,Central
ORD00004290,PROD00004290,USER00004290,2023-06-19,1.6879968e+18,Clothing,131.81,1,Changed Mind,Returned,10.0,30,Male,City16,PayPal,Standard,12.77,8,5,1,0.2,North
ORD00004334,PROD00004334,USER00004334,2023-04-05,,Grocery,41.32,2,,Not Returned,,67,Female,City29,Credit Card,Next-Day,19.11,1,2,1,0.5,Central
ORD00005931,PROD00005931,USER00005931,2024-01-30,,Sports,435.49,3,,Not Returned,,25,Female,City17,PayPal,Next-Day,0.0,1,5,0,0.0,West
ORD00003877,PROD00003877,USER00003877,2023-08-06,,Automotive,308.13,7,,Not Returned,,54,Male,City02,Credit Card,Next-Day,10.76,3,3,0,0.0,North
ORD00005428,PROD00005428,USER00005428,2023-06-09,1.6881696e+18,Books,87.8,1,Size Issue,Returned,22.0,23,Male,City08,Credit Card,Standard,16.07,8,1,1,1.0,South
ORD00004753,PROD00004753,USER00004753,2023-07-26,,Books,78.1,6,,Not Returned,,57,Male,City16,Credit Card,Express,0.0,3,4,2,0.5,North
ORD00004886,PROD00004886,USER00004886,2024-05-13,1.7164224e+18,Home,300.24,3,Late Delivery,Returned,10.0,56,Male,City44,Credit Card,Express,0.0,5,6,1,0.167,East
ORD00000857,PROD00000857,USER00000857,2023-06-08,1.6874784e+18,Beauty,388.76,1,Changed Mind,Returned,15.0,43,Female,City28,Credit Card,Standard,0.0,6,4,1,0.25,North
ORD00008233,PROD00008233,USER00008233,2024-02-03,,Home,478.71,1,,Not Returned,,45,Male,City04,Credit Card,Express,0.0,3,4,0,0.0,South
ORD00008375,PROD00008375,USER00008375,2024-05-07,,Home,241.78,3,,Not Returned,,23,Male,City39,Credit Card,Express,8.87,3,2,1,0.5,North
ORD00002561,PROD00002561,USER00002561,2024-03-23,,Accessories,410.18,2,,Not Returned,,24,Female,City49,Debit Card,Standard,9.98,6,6,1,0.167,South
ORD00003801,PROD00003801,USER00003801,2024-11-18,,Electronics,289.81,1,,Not Returned,,25,Male,City27,Credit Card,Next-Day,15.5,2,5,1,0.2,North
ORD00002640,PROD00002640,USER00002640,2024-04-21,1.7162496e+18,Sports,4.62,1,Wrong Item,Returned,30.0,54,Male,City13,Credit Card,Standard,0.0,5,4,0,0.0,North
ORD00009663,PROD00009663,USER00009663,2023-02-08,1.6776288e+18,Accessories,46.01,3,Size Issue,Returned,21.0,54,Male,City23,Wallet,Standard,27.77,7,4,1,0.25,West
ORD00004490,PROD00004490,USER00004490,2024-07-25,,Books,178.92,6,,Not Returned,,18,Female,City40,PayPal,Standard,6.65,5,5,0,0.0,West
ORD00002347,PROD00002347,USER00002347,2024-04-09,1.7134848e+18,Books,418.36,1,Quality Issue,Returned,10.0,33,Male,City09,Credit Card,Next-Day,15.19,4,2,0,0.0,South
ORD00000649,PROD00000649,USER00000649,2024-02-18,,Home,366.36,1,,Not Returned,,34,Female,City46,Debit Card,Next-Day,0.0,4,9,1,0.111,West
ORD00002781,PROD00002781,USER00002781,2023-10-29,,Automotive,129.78,3,,Not Returned,,57,Male,City24,PayPal,Standard,0.0,8,2,0,0.0,South
ORD00005652,PROD00005652,USER00005652,2023-01-06,,Toys,483.08,5,,Not Returned,,43,Female,City08,PayPal,Next-Day,0.0,1,2,0,0.0,West
ORD00008543,PROD00008543,USER00008543,2023-01-06,,Electronics,178.76,2,,Not Returned,,45,Female,City07,Credit Card,Express,5.4,3,6,2,0.333,South
ORD00008677,PROD00008677,USER00008677,2023-05-03,1.684368e+18,Clothing,121.67,1,Damaged,Returned,15.0,25,Female,City29,Wallet,Express,24.33,3,5,0,0.0,East
ORD00006433,PROD00006433,USER00006433,2023-03-27,1.6807392e+18,Beauty,327.87,1,Quality Issue,Returned,10.0,31,Male,City05,Credit Card,Next-Day,0.0,2,3,1,0.333,North
ORD00000615,PROD00000615,USER00000615,2023-04-21,,Home,89.54,3,,Not Returned,,26,Male,City30,Debit Card,Standard,0.0,5,3,0,0.0,South
ORD00008448,PROD00008448,USER00008448,2024-12-25,1.7368128e+18,Home,43.75,2,Late Delivery,Returned,20.0,34,Female,City12,Credit Card,Standard,54.87,5,3,0,0.0,South
ORD00002575,PROD00002575,USER00002575,2024-10-03,1.7305056e+18,Beauty,289.71,3,Late Delivery,Returned,30.0,31,Female,City42,Credit Card,Standard,11.27,6,3,1,0.333,West
ORD00000053,PROD00000053,USER00000053,2024-03-12,,Toys,359.71,6,,Not Returned,,45,Female,City28,Credit Card,Standard,6.86,5,3,1,0.333,North
ORD00003340,PROD00003340,USER00003340,2024-02-17,,Electronics,309.41,1,,Not Returned,,25,Female,City46,Credit Card,Express,17.09,5,3,0,0.0,North
ORD00007037,PROD00007037,USER00007037,2024-09-03,1.7266176e+18,Beauty,463.61,4,Size Issue,Returned,15.0,32,Female,City10,Debit Card,Next-Day,20.07,3,6,1,0.167,East
ORD00001705,PROD00001705,USER00001705,2024-12-24,,Clothing,266.14,1,,Not Returned,,34,Male,City23,Wallet,Next-Day,13.88,3,3,0,0.0,North
ORD00009060,PROD00009060,USER00009060,2024-03-22,,Toys,431.03,8,,Not Returned,,26,Male,City06,Credit Card,Next-Day,0.0,2,2,1,0.5,West
ORD00009352,PROD00009352,USER00009352,2024-07-02,1.7224704e+18,Toys,62.04,8,Damaged,Returned,30.0,53,Female,City02,Credit Card,Next-Day,0.0,2,5,3,0.6,West
ORD00001493,PROD00001493,USER00001493,2024-05-05,,Accessories,425.9,2,,Not Returned,,44,Male,City47,PayPal,Standard,8.58,7,5,1,0.2,North
ORD00009963,PROD00009963,USER00009963,2023-03-21,,Toys,37.78,2,,Not Returned,,31,Male,City24,Debit Card,Next-Day,15.2,4,3,0,0.0,West
ORD00005632,PROD00005632,USER00005632,2024-11-14,,Clothing,229.94,2,,Not Returned,,45,Male,City16,Wallet,Next-Day,14.78,5,8,2,0.25,North
ORD00000803,PROD00000803,USER00000803,2023-02-23,1.678752e+18,Clothing,402.27,5,Changed Mind,Returned,19.0,67,Female,City03,Debit Card,Standard,70.0,8,5,2,0.4,South
ORD00004953,PROD00004953,USER00004953,2024-09-03,,Automotive,334.12,1,,Not Returned,,30,Male,City24,Credit Card,Next-Day,0.0,2,6,1,0.167,North
ORD00006933,PROD00006933,USER00006933,2024-03-22,1.7127072e+18,Accessories,229.5,3,Wrong Item,Returned,19.0,19,Male,City49,Wallet,Standard,5.16,8,5,2,0.4,West
ORD00007104,PROD00007104,USER00007104,2024-02-09,,Toys,119.08,2,,Not Returned,,44,Male,City42,Credit Card,Standard,0.0,5,5,0,0.0,South
ORD00000990,PROD00000990,USER00000990,2023-10-27,1.6996608e+18,Electronics,501.99,1,Changed Mind,Returned,15.0,31,Male,City20,PayPal,Next-Day,9.94,1,7,2,0.286,East
ORD00002774,PROD00002774,USER00002774,2024-01-02,1.7045856e+18,Toys,79.74,3,Damaged,Returned,5.0,25,Female,City28,Wallet,Standard,0.0,6,3,0,0.0,Central
ORD00007470,PROD00007470,USER00007470,2024-05-19,,Toys,52.73,3,,Not Returned,,66,Female,City07,Debit Card,Next-Day,0.0,1,6,0,0.0,North
ORD00006419,PROD00006419,USER00006419,2023-10-30,,Sports,55.88,3,,Not Returned,,30,Female,City04,Debit Card,Express,0.0,6,5,0,0.0,South
ORD00003513,PROD00003513,USER00003513,2023-07-27,1.69128e+18,Electronics,392.45,2,Wrong Item,Returned,10.0,43,Male,City16,Cash on Delivery,Express,0.0,3,4,0,0.0,Central
ORD00005478,PROD00005478,USER00005478,2023-03-20,1.6808256e+18,Clothing,124.92,2,Damaged,Returned,18.0,63,Female,City14,Credit Card,Standard,13.93,7,2,0,0.0,Central
ORD00008400,PROD00008400,USER00008400,2024-07-08,,Clothing,257.0,2,,Not Returned,,33,Male,City21,Debit Card,Next-Day,8.14,1,5,1,0.2,West
ORD00000219,PROD00000219,USER00000219,2024-12-14,,Accessories,420.54,1,,Not Returned,,47,Male,City11,Wallet,Standard,9.51,5,6,1,0.167,South
ORD00006969,PROD00006969,USER00006969,2024-03-15,1.7130528e+18,Clothing,506.79,3,Wrong Item,Returned,30.0,46,Female,City03,Wallet,Next-Day,6.79,1,2,0,0.0,East
ORD00001288,PROD00001288,USER00001288,2024-06-27,1.7203104e+18,Toys,187.4,1,Size Issue,Returned,10.0,53,Male,City42,Debit Card,Next-Day,7.95,1,3,2,0.667,East
ORD00003163,PROD00003163,USER00003163,2024-09-18,,Toys,303.95,1,,Not Returned,,24,Male,City06,Credit Card,Express,18.84,3,2,0,0.0,North
ORD00004678,PROD00004678,USER00004678,2024-02-03,,Electronics,337.05,3,,Not Returned,,33,Female,City35,PayPal,Standard,57.43,8,5,0,0.0,South
ORD00002618,PROD00002618,USER00002618,2023-01-08,,Clothing,202.14,3,,Not Returned,,33,Female,City41,Debit Card,Next-Day,70.0,4,3,2,0.667,North
ORD00003612,PROD00003612,USER00003612,2024-06-16,1.720224e+18,Clothing,81.96,2,Quality Issue,Returned,20.0,26,Male,City37,Credit Card,Express,53.03,5,4,2,0.5,West
ORD00000043,PROD00000043,USER00000043,2024-05-23,,Home,62.72,2,,Not Returned,,31,Male,City01,Credit Card,Next-Day,0.0,2,1,1,1.0,East
ORD00008094,PROD00008094,USER00008094,2023-10-20,,Electronics,34.68,1,,Not Returned,,44,Male,City43,Credit Card,Standard,0.0,5,4,0,0.0,East
ORD00008372,PROD00008372,USER00008372,2024-02-21,,Home,163.8,2,,Not Returned,,26,Female,City20,Credit Card,Express,45.3,3,2,0,0.0,West
ORD00003792,PROD00003792,USER00003792,2024-12-15,,Books,487.21,7,,Not Returned,,54,Female,City36,Debit Card,Next-Day,0.0,1,6,2,0.333,South
ORD00003571,PROD00003571,USER00003571,2024-12-28,,Electronics,332.16,2,,Not Returned,,34,Female,City49,PayPal,Next-Day,0.0,1,3,1,0.333,South
ORD00009980,PROD00009980,USER00009980,2023-05-29,1.6870464e+18,Electronics,320.32,3,Late Delivery,Returned,20.0,32,Male,City13,Credit Card,Next-Day,0.0,1,2,1,0.5,East
ORD00001503,PROD00001503,USER00001503,2024-11-07,,Beauty,464.95,9,,Not Returned,,44,Male,City25,Credit Card,Next-Day,0.0,2,5,1,0.2,North
ORD00005556,PROD00005556,USER00005556,2023-12-15,,Electronics,146.41,6,,Not Returned,,43,Male,City04,Credit Card,Express,0.0,3,2,0,0.0,South
ORD00009830,PROD00009830,USER00009830,2023-12-02,,Clothing,67.94,1,,Not Returned,,53,Male,City28,Credit Card,Express,10.85,4,4,1,0.25,South
ORD00003439,PROD00003439,USER00003439,2023-04-20,,Home,5.5,3,,Not Returned,,34,Male,City18,PayPal,Express,13.95,3,5,0,0.0,West
ORD00001892,PROD00001892,USER00001892,2023-12-20,,Toys,264.13,4,,Not Returned,,67,Male,City24,Credit Card,Express,0.0,3,5,1,0.2,South
ORD00009323,PROD00009323,USER00009323,2023-08-04,,Books,35.39,4,,Not Returned,,57,Female,City14,PayPal,Next-Day,66.58,3,4,0,0.0,West
ORD00005255,PROD00005255,USER00005255,2024-09-30,,Electronics,192.59,2,,Not Returned,,44,Male,City17,PayPal,Express,46.85,7,1,0,0.0,West
ORD00001955,PROD00001955,USER00001955,2023-09-23,,Sports,333.53,2,,Not Returned,,45,Female,City12,Credit Card,Next-Day,20.91,1,5,0,0.0,North
ORD00005167,PROD00005167,USER00005167,2023-06-09,1.6892064e+18,Toys,246.76,5,Size Issue,Returned,34.0,30,Female,City22,Cash on Delivery,Standard,14.86,9,1,1,1.0,West
ORD00004814,PROD00004814,USER00004814,2023-10-19,,Home,295.05,1,,Not Returned,,33,Male,City32,PayPal,Next-Day,0.0,2,5,2,0.4,North
ORD00006264,PROD00006264,USER00006264,2024-08-06,1.7237664e+18,Home,487.39,3,Size Issue,Returned,10.0,55,Female,City12,Credit Card,Express,48.02,4,6,1,0.167,South
ORD00001505,PROD00001505,USER00001505,2023-02-10,,Home,163.59,4,,Not Returned,,54,Female,City44,Debit Card,Express,17.88,3,1,1,1.0,East
ORD00000670,PROD00000670,USER00000670,2023-01-08,,Toys,54.76,1,,Not Returned,,67,Female,City28,Credit Card,Standard,0.0,5,3,0,0.0,North
ORD00008907,PROD00008907,USER00008907,2023-07-24,1.6914528e+18,Clothing,374.49,4,Late Delivery,Returned,15.0,66,Male,City42,Cash on Delivery,Next-Day,37.55,1,5,0,0.0,South
ORD00007055,PROD00007055,USER00007055,2024-12-04,,Electronics,466.7,2,,Not Returned,,53,Female,City06,Credit Card,Express,0.0,4,6,0,0.0,West
ORD00000897,PROD00000897,USER00000897,2023-10-02,,Toys,139.87,1,,Not Returned,,30,Male,City08,Debit Card,Next-Day,0.0,1,4,2,0.5,South
ORD00006178,PROD00006178,USER00006178,2023-02-09,,Books,169.03,1,,Not Returned,,33,Female,City34,Cash on Delivery,Standard,9.09,5,5,2,0.4,North
ORD00002666,PROD00002666,USER00002666,2023-04-04,,Grocery,426.74,2,,Not Returned,,31,Male,City17,Debit Card,Next-Day,20.63,3,3,1,0.333,West
ORD00003193,PROD00003193,USER00003193,2023-05-23,,Accessories,418.29,5,,Not Returned,,63,Female,City25,Wallet,Next-Day,33.35,1,2,0,0.0,Central
ORD00002890,PROD00002890,USER00002890,2024-12-30,,Clothing,217.23,3,,Not Returned,,30,Female,City45,Credit Card,Standard,25.71,9,2,0,0.0,South
ORD00007773,PROD00007773,USER00007773,2023-09-25,1.696896e+18,Clothing,343.14,1,Late Delivery,Returned,15.0,57,Female,City24,Debit Card,Standard,9.34,5,4,0,0.0,North
ORD00002621,PROD00002621,USER00002621,2023-11-19,1.702944e+18,Home,441.16,6,Damaged,Returned,30.0,31,Female,City13,PayPal,Standard,20.78,5,4,0,0.0,East
ORD00006008,PROD00006008,USER00006008,2023-08-24,,Electronics,4.57,3,,Not Returned,,63,Female,City12,PayPal,Express,19.91,3,2,1,0.5,South
ORD00005956,PROD00005956,USER00005956,2023-04-15,,Automotive,413.23,1,,Not Returned,,31,Male,City22,Credit Card,Express,20.67,4,4,1,0.25,West
ORD00000002,PROD00000002,USER00000002,2023-05-06,,Home,375.88,5,,Not Returned,,26,Female,City48,Cash on Delivery,Next-Day,0.0,1,2,0,0.0,East
ORD00002370,PROD00002370,USER00002370,2024-01-26,,Books,109.57,3,,Not Returned,,53,Female,City13,Credit Card,Express,0.0,3,7,1,0.143,West
ORD00007914,PROD00007914,USER00007914,2024-01-26,,Books,224.04,1,,Not Returned,,23,Female,City30,PayPal,Standard,0.0,5,5,0,0.0,West
ORD00001769,PROD00001769,USER00001769,2023-08-05,,Beauty,4.76,2,,Not Returned,,23,Female,City37,Wallet,Standard,0.0,5,5,0,0.0,South
ORD00008506,PROD00008506,USER00008506,2024-04-06,,Sports,479.99,2,,Not Returned,,18,Male,City09,Credit Card,Standard,47.55,5,5,1,0.2,North
ORD00006025,PROD00006025,USER00006025,2024-03-25,1.712448e+18,Toys,5.18,4,Damaged,Returned,13.0,26,Male,City28,Debit Card,Express,19.81,8,0,0,0.0,North
ORD00000531,PROD00000531,USER00000531,2024-11-16,1.7343072e+18,Sports,412.59,1,Damaged,Returned,30.0,30,Female,City07,Cash on Delivery,Next-Day,0.0,1,6,0,0.0,West
ORD00008724,PROD00008724,USER00008724,2023-12-23,,Books,441.64,2,,Not Returned,,27,Male,City39,Credit Card,Standard,64.84,6,2,0,0.0,North
ORD00008649,PROD00008649,USER00008649,2024-05-16,,Electronics,436.38,5,,Not Returned,,31,Male,City14,PayPal,Express,0.0,5,6,1,0.167,North
ORD00007873,PROD00007873,USER00007873,2024-06-16,1.71936e+18,Electronics,358.75,2,Size Issue,Returned,10.0,24,Female,City05,Credit Card,Express,0.0,6,3,2,0.667,West
ORD00008890,PROD00008890,USER00008890,2023-07-12,,Toys,161.48,3,,Not Returned,,27,Female,City06,Debit Card,Next-Day,0.0,3,6,2,0.333,North
ORD00003120,PROD00003120,USER00003120,2024-02-20,,Home,52.57,1,,Not Returned,,46,Female,City16,Cash on Delivery,Next-Day,0.0,1,4,1,0.25,West
ORD00009022,PROD00009022,USER00009022,2023-07-21,1.6916256e+18,Toys,359.37,2,Quality Issue,Returned,20.0,66,Female,City33,Credit Card,Next-Day,11.5,1,4,2,0.5,North
ORD00000731,PROD00000731,USER00000731,2024-10-12,,Electronics,214.29,1,,Not Returned,,45,Female,City49,Credit Card,Next-Day,52.53,3,3,0,0.0,North
ORD00003406,PROD00003406,USER00003406,2023-09-20,1.696896e+18,Books,56.45,1,Changed Mind,Returned,20.0,18,Male,City18,Credit Card,Express,20.27,5,4,1,0.25,Central
ORD00002339,PROD00002339,USER00002339,2023-02-02,,Automotive,49.89,1,,Not Returned,,23,Male,City45,PayPal,Standard,0.0,6,7,0,0.0,North
ORD00005967,PROD00005967,USER00005967,2024-11-30,1.7337888e+18,Toys,109.07,1,Size Issue,Returned,10.0,26,Male,City26,Credit Card,Standard,5.04,5,6,1,0.167,Central
ORD00006580,PROD00006580,USER00006580,2023-06-16,,Electronics,319.09,10,,Not Returned,,25,Female,City31,Credit Card,Standard,0.0,7,1,1,1.0,East
ORD00002565,PROD00002565,USER00002565,2023-02-12,,Electronics,363.59,3,,Not Returned,,25,Male,City29,Debit Card,Standard,0.0,6,1,0,0.0,West
ORD00007726,PROD00007726,USER00007726,2023-08-21,,Sports,246.62,1,,Not Returned,,53,Male,City08,Credit Card,Next-Day,0.0,1,7,0,0.0,East
ORD00007820,PROD00007820,USER00007820,2024-01-26,1.7066592e+18,Clothing,73.03,1,Late Delivery,Returned,5.0,53,Female,City23,Credit Card,Express,5.85,5,5,1,0.2,East
ORD00006713,PROD00006713,USER00006713,2024-12-11,,Toys,53.65,7,,Not Returned,,18,Female,City18,Wallet,Express,23.13,4,6,1,0.167,East
ORD00006995,PROD00006995,USER00006995,2023-03-25,1.6822944e+18,Home,516.29,8,Size Issue,Returned,30.0,46,Female,City14,Debit Card,Next-Day,0.0,5,4,2,0.5,North
ORD00006942,PROD00006942,USER00006942,2024-02-19,,Electronics,102.03,6,,Not Returned,,65,Female,City24,Debit Card,Next-Day,8.72,1,3,1,0.333,West
ORD00007794,PROD00007794,USER00007794,2024-11-06,,Grocery,366.69,8,,Not Returned,,30,Male,City19,PayPal,Express,18.92,3,2,0,0.0,North
ORD00008975,PROD00008975,USER00008975,2024-01-25,1.7087328e+18,Home,36.46,2,Wrong Item,Returned,30.0,23,Male,City07,Wallet,Express,17.08,3,3,0,0.0,East
ORD00001255,PROD00001255,USER00001255,2023-10-23,,Electronics,358.91,2,,Not Returned,,53,Male,City29,PayPal,Standard,0.0,8,2,0,0.0,East
ORD00002104,PROD00002104,USER00002104,2023-12-22,,Electronics,148.17,2,,Not Returned,,47,Female,City15,Credit Card,Express,62.39,4,3,2,0.667,South
